field_id,date,crop_type,variety,crop_age_days,growth_stage,soil_moisture,soil_temperature,soil_ph,nitrogen,phosphorus,potassium,temperature,humidity,rainfall,wind_speed,solar_radiation,irrigation_amount,fertilizer_amount,disease_score,pest_count,ndvi,actual_yield
F-055,2026-09-01,Soybean,Brevant B281EE,89,Maturity,51.7,25.7,6.29,72.7,55.3,202.2,28.5,58.1,0.0,11.7,23.1,21.4,0.0,6.4,2,0.78,3.98
F-056,2026-08-18,Wheat,SY Monument,31,Flowering,48.3,25.1,6.33,155.1,28.8,96.3,25.4,64.3,0.0,14.8,17.5,0.0,0.0,4.9,18,0.8,4.54
F-056,2026-08-19,Wheat,SY Monument,32,Flowering,41.7,24.3,6.34,154.7,28.7,96.2,24.9,41.5,0.0,5.6,20.4,0.0,0.0,5.2,19,0.755,4.41
F-056,2026-08-20,Wheat,SY Monument,33,Flowering,34.8,23.3,6.37,154.3,28.6,96.0,24.8,88.3,0.0,22.3,20.1,0.0,0.0,5.0,21,0.808,4.48
F-056,2026-08-21,Wheat,SY Monument,34,Flowering,47.9,22.5,6.44,153.9,28.5,95.9,23.0,65.2,0.0,2.0,20.4,18.4,0.0,5.7,20,0.765,4.36
F-056,2026-08-22,Wheat,SY Monument,35,Flowering,41.3,20.8,6.32,153.5,28.4,95.7,23.8,77.0,0.0,16.5,25.6,0.0,0.0,5.4,16,0.744,4.63
F-056,2026-08-23,Wheat,SY Monument,36,Flowering,34.1,26.3,6.46,153.1,28.3,95.6,29.8,71.3,0.0,10.2,21.3,0.0,0.0,5.2,17,0.773,4.14
F-056,2026-08-24,Wheat,SY Monument,37,Flowering,56.4,29.0,6.36,152.7,28.2,95.4,31.1,68.8,0.0,9.8,17.1,33.5,0.0,4.7,18,0.812,4.32
F-056,2026-08-25,Wheat,SY Monument,38,Flowering,53.5,19.7,6.39,152.3,28.1,95.3,20.6,58.0,0.0,14.8,31.6,0.0,0.0,3.9,14,0.764,4.49
F-056,2026-08-26,Wheat,SY Monument,39,Flowering,64.7,20.1,6.39,151.9,28.0,95.1,20.1,74.0,24.0,27.8,11.4,0.0,0.0,4.7,14,0.782,4.62
F-056,2026-08-27,Wheat,SY Monument,40,Flowering,58.0,21.5,6.39,233.1,52.5,111.3,24.6,39.1,0.0,13.5,24.4,0.0,81.7,4.7,13,0.793,4.41
F-056,2026-08-28,Wheat,SY Monument,41,Flowering,51.8,24.2,6.42,151.1,27.8,94.8,26.3,54.9,0.0,9.8,24.8,0.0,0.0,3.4,10,0.771,4.27
F-056,2026-08-29,Wheat,SY Monument,42,Flowering,46.1,25.5,6.38,150.7,27.7,94.7,28.4,68.5,0.0,18.6,27.0,0.0,0.0,4.1,7,0.786,4.37
F-056,2026-08-30,Wheat,SY Monument,43,Flowering,42.1,24.7,6.46,150.3,27.6,94.5,26.5,54.4,0.0,8.1,26.1,0.0,0.0,4.4,6,0.775,4.35
F-056,2026-08-31,Wheat,SY Monument,44,Flowering,36.2,26.5,6.44,149.9,27.5,94.4,29.1,53.3,0.0,17.4,23.8,0.0,0.0,4.7,2,0.82,4.35
F-056,2026-09-01,Wheat,SY Monument,45,Flowering,61.4,21.3,6.48,149.5,27.4,94.2,22.1,64.3,0.0,11.7,17.6,34.9,0.0,4.5,5,0.775,4.33
F-057,2026-08-18,Cotton,Deltapine DP1646,45,Flowering,49.1,22.9,7.3,117.4,37.3,181.7,23.6,64.4,0.0,11.1,22.1,0.0,0.0,4.5,12,0.78,2.12
F-057,2026-08-19,Cotton,Deltapine DP1646,46,Flowering,39.7,22.5,7.29,117.0,37.2,181.6,24.4,62.4,0.0,4.5,15.2,0.0,0.0,4.7,10,0.793,2.01
F-057,2026-08-20,Cotton,Deltapine DP1646,47,Flowering,31.9,26.1,7.32,116.6,37.1,181.4,27.7,54.9,0.0,14.8,26.7,0.0,0.0,4.5,9,0.776,2.17
F-057,2026-08-21,Cotton,Deltapine DP1646,48,Flowering,41.3,27.2,7.25,116.2,37.0,181.3,29.7,74.9,0.0,2.0,14.1,19.8,0.0,4.3,8,0.753,2.21
F-057,2026-08-22,Cotton,Deltapine DP1646,49,Flowering,33.1,24.0,7.14,115.8,36.9,181.1,27.2,56.9,0.0,8.9,28.6,0.0,0.0,3.3,7,0.779,2.29
F-057,2026-08-23,Cotton,Deltapine DP1646,50,Grain/Pod Filling,44.8,28.3,7.29,115.4,36.8,181.0,30.5,67.5,0.0,15.7,30.3,23.0,0.0,3.7,10,0.757,2.23
F-057,2026-08-24,Cotton,Deltapine DP1646,51,Grain/Pod Filling,37.4,25.8,7.3,115.0,36.7,180.8,27.3,61.9,0.0,13.0,24.9,0.0,0.0,2.9,8,0.782,2.23
F-057,2026-08-25,Cotton,Deltapine DP1646,52,Grain/Pod Filling,30.2,23.1,7.29,114.6,36.6,180.7,23.9,83.4,0.0,14.5,28.2,0.0,0.0,2.6,8,0.758,2.13
F-057,2026-08-26,Cotton,Deltapine DP1646,53,Grain/Pod Filling,55.3,19.2,7.35,114.2,36.5,180.5,20.0,73.8,0.0,16.6,23.2,33.3,0.0,2.1,11,0.773,2.0
F-057,2026-08-27,Cotton,Deltapine DP1646,54,Grain/Pod Filling,46.7,29.6,7.32,113.8,36.4,180.4,32.6,52.7,0.0,18.0,17.5,0.0,0.0,2.5,9,0.788,2.18
F-057,2026-08-28,Cotton,Deltapine DP1646,55,Grain/Pod Filling,41.2,20.7,7.35,113.4,36.3,180.2,22.6,67.4,0.0,12.7,18.1,0.0,0.0,3.2,10,0.749,2.17
F-057,2026-08-29,Cotton,Deltapine DP1646,56,Grain/Pod Filling,32.8,27.0,7.31,113.0,36.2,180.1,29.1,69.9,0.0,11.9,21.7,0.0,0.0,3.3,9,0.763,2.24
F-057,2026-08-30,Cotton,Deltapine DP1646,57,Grain/Pod Filling,28.5,22.3,7.26,112.6,36.1,179.9,23.4,72.8,0.0,14.3,21.4,0.0,0.0,3.2,11,0.762,2.1
F-057,2026-08-31,Cotton,Deltapine DP1646,58,Grain/Pod Filling,21.8,23.3,7.28,112.2,36.0,179.8,23.1,58.4,0.0,20.1,17.9,0.0,0.0,3.7,12,0.694,1.81
F-057,2026-09-01,Cotton,Deltapine DP1646,59,Grain/Pod Filling,47.4,17.8,7.38,111.8,35.9,179.6,19.1,77.0,0.0,10.2,22.5,32.0,0.0,3.0,9,0.79,2.32
F-058,2026-08-18,Wheat,LCS Sonic,42,Flowering,45.8,24.4,5.93,112.6,52.3,212.7,27.3,87.1,0.0,14.4,29.1,0.0,0.0,4.2,5,0.79,4.56
F-058,2026-08-19,Wheat,LCS Sonic,43,Flowering,35.4,27.7,5.84,112.2,52.2,212.6,29.5,63.8,0.0,17.6,20.4,0.0,0.0,3.6,3,0.784,4.47
F-058,2026-08-20,Wheat,LCS Sonic,44,Flowering,49.9,25.6,5.94,111.8,52.1,212.4,29.2,77.5,0.0,13.4,22.2,26.1,0.0,3.3,2,0.809,4.49
F-058,2026-08-21,Wheat,LCS Sonic,45,Flowering,43.1,27.5,5.82,111.4,52.0,212.3,30.1,47.9,0.0,15.9,17.2,0.0,0.0,3.4,2,0.788,4.42
F-058,2026-08-22,Wheat,LCS Sonic,46,Flowering,37.4,23.1,5.88,111.0,51.9,212.1,25.4,55.3,0.0,17.9,20.1,0.0,0.0,3.4,5,0.795,4.41
F-058,2026-08-23,Wheat,LCS Sonic,47,Flowering,57.5,21.3,5.86,110.6,51.8,212.0,24.0,79.1,0.0,13.4,19.1,26.9,0.0,3.3,5,0.795,4.03
F-058,2026-08-24,Wheat,LCS Sonic,48,Flowering,49.8,25.9,5.85,110.2,51.7,211.8,27.9,77.1,0.0,16.2,20.7,0.0,0.0,3.6,4,0.772,4.25
F-058,2026-08-25,Wheat,LCS Sonic,49,Flowering,49.4,24.3,5.87,109.8,51.6,211.7,26.7,85.9,7.7,15.2,18.1,0.0,0.0,3.4,4,0.758,4.31
F-058,2026-08-26,Wheat,LCS Sonic,50,Grain/Pod Filling,43.5,23.8,5.89,109.4,51.5,211.5,26.8,44.7,0.0,15.4,26.7,0.0,0.0,3.3,5,0.774,4.49
F-058,2026-08-27,Wheat,LCS Sonic,51,Grain/Pod Filling,36.3,25.3,5.72,109.0,51.4,211.4,27.1,68.3,0.0,21.9,25.5,0.0,0.0,4.0,3,0.812,4.12
F-058,2026-08-28,Wheat,LCS Sonic,52,Grain/Pod Filling,58.2,25.1,5.77,108.6,51.3,211.2,26.8,78.4,0.0,26.3,23.8,31.5,0.0,4.3,5,0.73,4.32
F-058,2026-08-29,Wheat,LCS Sonic,53,Grain/Pod Filling,50.9,25.6,5.86,108.2,51.2,211.1,27.7,66.3,0.0,17.2,27.5,0.0,0.0,4.0,2,0.774,4.3
F-058,2026-08-30,Wheat,LCS Sonic,54,Grain/Pod Filling,45.1,23.3,5.81,107.8,51.1,210.9,27.8,54.7,0.0,17.7,25.7,0.0,0.0,3.3,2,0.782,4.43
F-058,2026-08-31,Wheat,LCS Sonic,55,Grain/Pod Filling,41.1,23.0,5.82,107.4,51.0,210.8,24.1,79.5,2.6,12.9,26.9,0.0,0.0,2.3,2,0.79,4.49
F-058,2026-09-01,Wheat,LCS Sonic,56,Grain/Pod Filling,42.5,18.4,5.85,107.0,50.9,210.6,18.7,78.4,4.7,22.0,25.8,0.0,0.0,2.4,2,0.816,4.3
F-059,2026-08-18,Corn,Dekalb DKC64-35,52,Grain/Pod Filling,46.6,28.9,6.29,102.1,41.5,185.7,31.3,66.9,0.0,12.6,21.5,0.0,0.0,4.5,17,0.779,7.18
F-059,2026-08-19,Corn,Dekalb DKC64-35,53,Grain/Pod Filling,41.0,24.8,6.26,101.7,41.4,185.6,27.5,76.8,0.0,8.1,24.5,0.0,0.0,5.2,16,0.793,7.15
F-059,2026-08-20,Corn,Dekalb DKC64-35,54,Grain/Pod Filling,33.3,27.5,6.3,101.3,41.3,185.4,29.5,46.2,0.0,6.4,15.3,0.0,0.0,5.2,13,0.79,7.24
F-059,2026-08-21,Corn,Dekalb DKC64-35,55,Grain/Pod Filling,26.9,21.5,6.38,100.9,41.2,185.3,23.7,54.9,0.0,12.6,14.7,0.0,0.0,5.6,16,0.751,6.66
F-059,2026-08-22,Corn,Dekalb DKC64-35,56,Grain/Pod Filling,31.1,26.6,6.31,100.5,41.1,185.1,29.5,51.6,0.0,8.6,20.4,15.2,0.0,5.5,18,0.764,7.42
F-059,2026-08-23,Corn,Dekalb DKC64-35,57,Grain/Pod Filling,41.2,25.8,6.32,100.1,41.0,185.0,27.9,48.8,0.0,11.9,22.6,17.6,0.0,5.8,21,0.797,7.05
F-059,2026-08-24,Corn,Dekalb DKC64-35,58,Grain/Pod Filling,35.3,21.2,6.31,99.7,40.9,184.8,22.7,53.5,0.0,7.6,27.4,0.0,0.0,6.0,17,0.761,7.86
F-059,2026-08-25,Corn,Dekalb DKC64-35,59,Grain/Pod Filling,30.6,24.7,6.31,99.3,40.8,184.7,28.1,65.6,0.0,12.1,12.2,0.0,0.0,5.9,15,0.779,6.73
F-059,2026-08-26,Corn,Dekalb DKC64-35,60,Grain/Pod Filling,44.4,22.8,6.34,98.9,40.7,184.5,24.1,67.8,0.0,12.5,25.1,22.9,0.0,5.2,18,0.754,7.63
F-059,2026-08-27,Corn,Dekalb DKC64-35,61,Grain/Pod Filling,38.8,23.2,6.35,98.5,40.6,184.4,24.7,67.2,0.0,4.4,30.2,0.0,0.0,5.6,14,0.783,7.21
F-059,2026-08-28,Corn,Dekalb DKC64-35,62,Grain/Pod Filling,57.1,24.1,6.31,98.1,40.5,184.2,27.3,60.4,0.0,19.4,22.5,29.9,0.0,4.4,11,0.796,7.08
F-059,2026-08-29,Corn,Dekalb DKC64-35,63,Grain/Pod Filling,48.0,25.3,6.31,97.7,40.4,184.1,27.1,52.1,0.0,5.7,23.9,0.0,0.0,3.5,7,0.814,7.74
F-059,2026-08-30,Corn,Dekalb DKC64-35,64,Grain/Pod Filling,42.3,24.3,6.35,97.3,40.3,183.9,25.8,53.5,0.0,12.9,25.7,0.0,0.0,4.7,4,0.766,7.37
F-059,2026-08-31,Corn,Dekalb DKC64-35,65,Grain/Pod Filling,34.4,23.4,6.28,185.9,66.9,201.6,25.0,64.6,0.0,7.1,16.1,0.0,89.0,4.2,3,0.801,7.36
F-059,2026-09-01,Corn,Dekalb DKC64-35,66,Grain/Pod Filling,29.9,22.6,6.29,96.5,40.1,183.6,24.9,65.0,0.0,12.9,17.6,0.0,0.0,4.0,2,0.788,7.2
F-060,2026-08-18,Soybean,Pioneer P31T77E,46,Flowering,47.1,24.3,6.19,54.0,53.5,211.6,24.4,61.5,0.0,21.8,25.2,0.0,0.0,5.5,5,0.794,3.64
F-060,2026-08-19,Soybean,Pioneer P31T77E,47,Flowering,40.1,17.9,6.2,53.6,53.4,211.5,19.2,64.3,0.0,10.6,15.9,0.0,0.0,5.5,3,0.779,3.7
F-060,2026-08-20,Soybean,Pioneer P31T77E,48,Flowering,34.0,25.9,6.21,53.2,53.3,211.3,28.1,70.7,0.0,9.7,20.5,0.0,0.0,6.5,2,0.817,3.21
F-060,2026-08-21,Soybean,Pioneer P31T77E,49,Flowering,41.1,20.9,6.2,52.8,53.2,211.2,22.2,77.3,0.0,19.0,21.3,16.6,0.0,5.7,2,0.761,3.45
F-060,2026-08-22,Soybean,Pioneer P31T77E,50,Grain/Pod Filling,34.0,23.1,6.28,52.4,53.1,211.0,24.9,78.9,0.0,13.8,23.0,0.0,0.0,5.7,4,0.799,3.71
F-060,2026-08-23,Soybean,Pioneer P31T77E,51,Grain/Pod Filling,48.9,22.7,6.31,52.0,53.0,210.9,25.2,53.8,0.0,10.3,21.5,23.1,0.0,5.1,7,0.774,3.9
F-060,2026-08-24,Soybean,Pioneer P31T77E,52,Grain/Pod Filling,44.3,23.9,6.31,51.6,52.9,210.7,28.2,64.0,0.0,11.8,20.9,0.0,0.0,5.6,10,0.794,3.93
F-060,2026-08-25,Soybean,Pioneer P31T77E,53,Grain/Pod Filling,41.1,20.9,6.24,51.2,52.8,210.6,21.0,78.9,0.0,16.0,19.5,0.0,0.0,6.5,8,0.761,3.58
F-060,2026-08-26,Soybean,Pioneer P31T77E,54,Grain/Pod Filling,35.1,23.3,6.22,50.8,52.7,210.4,25.3,66.0,0.0,13.7,22.2,0.0,0.0,6.0,4,0.768,3.67
F-060,2026-08-27,Soybean,Pioneer P31T77E,55,Grain/Pod Filling,27.6,24.8,6.31,50.4,52.6,210.3,26.5,75.7,0.0,12.1,22.8,0.0,0.0,7.0,4,0.761,2.99
F-060,2026-08-28,Soybean,Pioneer P31T77E,56,Grain/Pod Filling,46.5,17.6,6.29,50.0,52.5,210.1,18.6,65.9,0.4,11.2,29.1,26.2,0.0,6.1,5,0.764,3.67
F-060,2026-08-29,Soybean,Pioneer P31T77E,57,Grain/Pod Filling,41.5,17.4,6.3,49.6,52.4,210.0,17.9,71.5,0.0,14.7,20.8,0.0,0.0,6.2,4,0.774,3.85
F-060,2026-08-30,Soybean,Pioneer P31T77E,58,Grain/Pod Filling,33.6,25.4,6.21,49.2,52.3,209.8,27.4,54.7,0.0,10.8,18.0,0.0,0.0,5.6,2,0.767,3.58
F-060,2026-08-31,Soybean,Pioneer P31T77E,59,Grain/Pod Filling,56.5,17.2,6.17,48.8,52.2,209.7,18.9,68.1,2.2,16.4,22.5,29.3,0.0,5.8,2,0.788,3.67
F-060,2026-09-01,Soybean,Pioneer P31T77E,60,Grain/Pod Filling,49.6,22.8,6.34,48.4,52.1,209.5,24.4,60.0,0.0,13.0,25.0,0.0,0.0,5.4,2,0.754,3.72
F-061,2026-08-18,Rice,Jupiter Medium,35,Flowering,50.6,21.7,6.5,81.1,58.3,178.5,23.5,59.0,0.0,14.6,18.7,0.0,0.0,5.4,71,0.735,5.75
F-061,2026-08-19,Rice,Jupiter Medium,36,Flowering,45.4,25.8,6.52,80.7,58.2,178.4,29.4,63.5,0.0,19.2,20.5,0.0,0.0,5.7,82,0.744,5.29
F-061,2026-08-20,Rice,Jupiter Medium,37,Flowering,37.0,29.8,6.55,80.3,58.1,178.2,32.1,70.9,0.0,18.2,23.0,0.0,0.0,4.9,86,0.703,5.05
F-061,2026-08-21,Rice,Jupiter Medium,38,Flowering,29.7,23.0,6.52,79.9,58.0,178.1,23.7,64.7,0.0,5.6,18.6,0.0,0.0,4.8,88,0.699,4.91
F-061,2026-08-22,Rice,Jupiter Medium,39,Flowering,43.5,21.7,6.48,79.5,57.9,177.9,23.6,67.8,0.0,16.8,23.8,21.1,0.0,4.5,91,0.678,5.1
F-061,2026-08-23,Rice,Jupiter Medium,40,Flowering,37.8,17.7,6.47,152.4,79.8,192.4,20.5,63.1,0.0,14.7,23.0,0.0,73.3,5.8,97,0.706,4.75
F-061,2026-08-24,Rice,Jupiter Medium,41,Flowering,32.5,23.7,6.46,78.7,57.7,177.6,26.1,65.6,0.0,13.6,24.5,0.0,0.0,6.4,106,0.695,4.82
F-061,2026-08-25,Rice,Jupiter Medium,42,Flowering,50.2,26.1,6.57,78.3,57.6,177.5,27.3,54.6,0.0,20.9,24.4,27.6,0.0,6.6,104,0.689,5.17
F-061,2026-08-26,Rice,Jupiter Medium,43,Flowering,57.5,21.1,6.48,77.9,57.5,177.3,24.4,74.1,15.8,11.2,10.6,0.0,0.0,6.5,101,0.682,4.55
F-061,2026-08-27,Rice,Jupiter Medium,44,Flowering,54.8,20.3,6.6,77.5,57.4,177.2,23.0,59.5,0.0,13.5,24.2,0.0,0.0,6.4,100,0.679,4.98
F-061,2026-08-28,Rice,Jupiter Medium,45,Flowering,48.2,23.7,6.5,77.1,57.3,177.0,25.4,59.0,0.0,16.3,28.6,0.0,0.0,6.0,100,0.693,5.03
F-061,2026-08-29,Rice,Jupiter Medium,46,Flowering,42.3,23.5,6.47,76.7,57.2,176.9,25.7,70.1,0.0,14.8,17.4,0.0,0.0,5.5,105,0.692,5.26
F-061,2026-08-30,Rice,Jupiter Medium,47,Flowering,34.1,24.9,6.57,76.3,57.1,176.7,26.8,53.5,0.0,23.5,24.7,0.0,0.0,5.5,115,0.682,4.57
F-061,2026-08-31,Rice,Jupiter Medium,48,Flowering,28.6,21.5,6.5,75.9,57.0,176.6,21.9,63.5,0.0,14.9,21.7,0.0,0.0,5.0,112,0.664,4.23
F-061,2026-09-01,Rice,Jupiter Medium,49,Flowering,21.7,21.0,6.57,75.5,56.9,176.4,23.0,72.8,0.0,4.5,23.3,0.0,0.0,4.8,116,0.628,3.63
F-062,2026-08-18,Wheat,WB9719,34,Flowering,47.9,29.8,6.74,122.9,52.2,197.2,33.0,54.5,0.0,6.9,22.9,0.0,0.0,5.3,15,0.771,4.33
F-062,2026-08-19,Wheat,WB9719,35,Flowering,40.9,23.1,6.76,122.5,52.1,197.0,25.1,44.7,0.0,21.1,11.2,0.0,0.0,5.8,13,0.771,4.64
F-062,2026-08-20,Wheat,WB9719,36,Flowering,34.3,23.6,6.7,122.1,52.0,196.9,27.0,75.3,0.0,16.7,24.4,0.0,0.0,6.3,12,0.758,4.27
F-062,2026-08-21,Wheat,WB9719,37,Flowering,27.7,24.9,6.69,121.7,51.9,196.7,28.8,61.1,0.0,19.4,22.6,0.0,0.0,6.5,13,0.749,3.98
F-062,2026-08-22,Wheat,WB9719,38,Flowering,17.4,25.6,6.71,121.3,51.8,196.6,29.1,37.6,0.0,12.9,27.6,0.0,0.0,6.8,16,0.682,3.38
F-062,2026-08-23,Wheat,WB9719,39,Flowering,27.7,25.5,6.73,120.9,51.7,196.4,26.6,74.3,0.0,14.3,24.5,17.2,0.0,7.0,16,0.759,3.82
F-062,2026-08-24,Wheat,WB9719,40,Flowering,21.8,18.8,6.76,120.5,51.6,196.3,20.7,73.4,0.0,12.5,25.0,0.0,0.0,7.3,17,0.721,3.91
F-062,2026-08-25,Wheat,WB9719,41,Flowering,32.5,24.8,6.72,120.1,51.5,196.1,26.2,68.3,0.0,9.4,23.6,20.9,0.0,7.2,18,0.743,4.25
F-062,2026-08-26,Wheat,WB9719,42,Flowering,47.0,23.0,6.83,119.7,51.4,196.0,24.5,64.7,0.0,10.0,22.1,22.7,0.0,7.4,17,0.768,4.56
F-062,2026-08-27,Wheat,WB9719,43,Flowering,43.0,24.5,6.76,119.3,51.3,195.8,27.2,90.9,3.2,16.7,21.3,0.0,0.0,7.0,15,0.785,4.24
F-062,2026-08-28,Wheat,WB9719,44,Flowering,36.5,25.7,6.67,118.9,51.2,195.7,26.4,68.9,0.0,2.3,26.4,0.0,0.0,7.2,12,0.781,4.54
F-062,2026-08-29,Wheat,WB9719,45,Flowering,50.4,26.4,6.84,118.5,51.1,195.5,28.3,49.1,0.0,11.8,23.3,24.5,0.0,6.6,14,0.749,4.55
F-062,2026-08-30,Wheat,WB9719,46,Flowering,45.0,30.4,6.69,118.1,51.0,195.4,33.2,56.5,0.0,23.5,18.1,0.0,0.0,6.2,16,0.766,4.57
F-062,2026-08-31,Wheat,WB9719,47,Flowering,36.6,24.9,6.78,117.7,50.9,195.2,27.5,66.2,0.0,17.9,20.6,0.0,0.0,5.7,14,0.805,4.75
F-062,2026-09-01,Wheat,WB9719,48,Flowering,67.7,18.2,6.72,117.3,50.8,195.1,20.7,94.2,43.8,20.1,8.0,0.0,0.0,5.8,14,0.779,4.31
F-063,2026-08-18,Soybean,Pioneer P31T77E,56,Grain/Pod Filling,48.3,22.9,6.86,136.7,61.6,102.5,24.2,67.0,0.0,13.7,17.0,0.0,0.0,30.4,15,0.73,3.46
F-063,2026-08-19,Soybean,Pioneer P31T77E,57,Grain/Pod Filling,43.3,23.8,6.82,136.3,61.5,102.4,24.1,63.5,0.0,11.7,24.1,0.0,0.0,31.0,15,0.697,3.33
F-063,2026-08-20,Soybean,Pioneer P31T77E,58,Grain/Pod Filling,41.2,23.2,6.87,135.9,61.4,102.2,23.9,56.1,0.0,14.3,24.8,0.0,0.0,31.5,14,0.749,3.49
F-063,2026-08-21,Soybean,Pioneer P31T77E,59,Grain/Pod Filling,54.3,21.4,6.93,135.5,61.3,102.1,23.9,62.3,24.2,14.1,15.2,0.0,0.0,32.5,17,0.726,3.53
F-063,2026-08-22,Soybean,Pioneer P31T77E,60,Grain/Pod Filling,50.6,18.7,6.82,135.1,61.2,101.9,19.5,77.0,1.4,6.6,21.8,0.0,0.0,35.6,19,0.721,3.45
F-063,2026-08-23,Soybean,Pioneer P31T77E,61,Grain/Pod Filling,50.5,25.0,6.8,134.7,61.1,101.8,26.2,76.9,7.6,13.4,12.1,0.0,0.0,38.7,15,0.755,3.61
F-063,2026-08-24,Soybean,Pioneer P31T77E,62,Grain/Pod Filling,41.9,24.8,6.89,134.3,61.0,101.6,26.3,61.6,0.0,13.3,23.0,0.0,0.0,39.6,16,0.725,3.4
F-063,2026-08-25,Soybean,Pioneer P31T77E,63,Grain/Pod Filling,34.9,25.0,6.82,133.9,60.9,101.5,28.4,56.9,0.0,6.4,24.2,0.0,0.0,40.0,17,0.703,3.16
F-063,2026-08-26,Soybean,Pioneer P31T77E,64,Grain/Pod Filling,28.2,26.9,6.8,133.5,60.8,101.3,28.0,58.7,0.0,13.0,26.6,0.0,0.0,40.7,15,0.661,2.69
F-063,2026-08-27,Soybean,Pioneer P31T77E,65,Grain/Pod Filling,21.9,24.3,6.75,218.3,86.3,118.2,26.6,65.1,0.0,4.3,16.0,0.0,85.2,42.4,13,0.641,2.58
F-063,2026-08-28,Soybean,Pioneer P31T77E,66,Grain/Pod Filling,15.6,22.3,6.77,132.7,60.6,101.0,24.6,74.5,0.0,16.3,23.3,0.0,0.0,46.1,12,0.588,2.09
F-063,2026-08-29,Soybean,Pioneer P31T77E,67,Grain/Pod Filling,29.0,26.2,6.79,132.3,60.5,100.9,27.5,73.4,0.0,11.7,23.8,23.7,0.0,49.2,8,0.691,2.91
F-063,2026-08-30,Soybean,Pioneer P31T77E,68,Grain/Pod Filling,42.7,27.5,6.82,131.9,60.4,100.7,30.4,68.0,0.0,8.0,20.3,20.9,0.0,51.3,7,0.689,3.13
F-063,2026-08-31,Soybean,Pioneer P31T77E,69,Grain/Pod Filling,34.6,21.8,6.86,131.5,60.3,100.6,24.2,55.1,0.0,9.8,22.7,0.0,0.0,52.5,8,0.676,3.13
F-063,2026-09-01,Soybean,Pioneer P31T77E,70,Grain/Pod Filling,31.8,18.9,6.88,131.1,60.2,100.4,21.9,55.1,0.0,19.8,19.1,0.0,0.0,53.4,8,0.654,2.87
F-064,2026-08-18,Rice,Jupiter Medium,30,Flowering,53.5,22.6,6.29,68.5,43.6,82.6,25.0,76.4,8.7,20.5,19.3,0.0,0.0,5.2,10,0.802,6.11
F-064,2026-08-19,Rice,Jupiter Medium,31,Flowering,58.6,19.3,6.27,68.1,43.5,82.5,21.6,84.7,13.6,11.5,17.8,0.0,0.0,5.1,8,0.78,5.97
F-064,2026-08-20,Rice,Jupiter Medium,32,Flowering,50.2,27.8,6.29,67.7,43.4,82.3,29.4,53.7,0.0,20.4,29.9,0.0,0.0,5.1,4,0.773,5.66
F-064,2026-08-21,Rice,Jupiter Medium,33,Flowering,41.2,31.4,6.34,67.3,43.3,82.2,32.8,60.6,0.0,8.7,18.7,0.0,0.0,5.0,2,0.801,5.79
F-064,2026-08-22,Rice,Jupiter Medium,34,Flowering,37.4,17.5,6.23,66.9,43.2,82.0,17.8,61.9,0.0,7.3,20.9,0.0,0.0,5.2,4,0.804,5.58
F-064,2026-08-23,Rice,Jupiter Medium,35,Flowering,61.4,27.3,6.24,66.5,43.1,81.9,28.5,58.5,0.0,13.4,15.8,32.5,0.0,5.6,2,0.785,5.92
F-064,2026-08-24,Rice,Jupiter Medium,36,Flowering,54.6,26.2,6.16,66.1,43.0,81.7,28.1,65.4,0.0,13.2,25.6,0.0,0.0,5.6,2,0.793,5.54
F-064,2026-08-25,Rice,Jupiter Medium,37,Flowering,49.2,21.7,6.28,65.7,42.9,81.6,23.9,67.3,0.0,18.5,20.7,0.0,0.0,6.0,5,0.76,5.95
F-064,2026-08-26,Rice,Jupiter Medium,38,Flowering,85.0,18.5,6.3,65.3,42.8,81.4,18.5,78.8,53.1,13.9,8.0,0.0,0.0,5.1,2,0.783,5.03
F-064,2026-08-27,Rice,Jupiter Medium,39,Flowering,77.3,23.2,6.29,64.9,42.7,81.3,25.0,72.8,0.0,20.1,24.3,0.0,0.0,5.5,2,0.771,6.07
F-064,2026-08-28,Rice,Jupiter Medium,40,Flowering,70.2,22.5,6.29,117.6,58.6,91.8,24.4,72.6,0.0,16.0,26.8,0.0,53.1,5.1,2,0.781,5.62
F-064,2026-08-29,Rice,Jupiter Medium,41,Flowering,64.1,20.3,6.23,64.1,42.5,81.0,21.3,61.4,0.0,4.6,21.7,0.0,0.0,5.8,2,0.793,5.66
F-064,2026-08-30,Rice,Jupiter Medium,42,Flowering,57.6,28.2,6.26,63.7,42.4,80.8,28.6,62.4,0.0,18.4,20.3,0.0,0.0,6.0,4,0.811,6.2
F-064,2026-08-31,Rice,Jupiter Medium,43,Flowering,50.4,24.0,6.31,63.3,42.3,80.7,26.6,61.4,0.0,4.7,22.9,0.0,0.0,6.1,5,0.809,5.96
F-064,2026-09-01,Rice,Jupiter Medium,44,Flowering,42.0,29.5,6.14,62.9,42.2,80.5,32.3,77.1,0.0,14.5,17.3,0.0,0.0,5.3,7,0.794,6.08
F-065,2026-08-18,Rice,Titan Hybrid,84,Maturity,26.2,20.7,7.29,90.8,21.2,176.4,22.7,66.9,0.0,9.3,18.8,0.0,0.0,5.0,18,0.726,5.03
F-065,2026-08-19,Rice,Titan Hybrid,85,Maturity,25.2,20.8,7.3,90.4,21.1,176.3,21.4,91.5,5.6,13.1,15.9,0.0,0.0,4.5,17,0.744,5.42
